,Unnamed: 0,Reference,Year,Compartment,Sample size,Country,Continent,Additive,Additive Abbrev,CAS Number,Additive function,Chemical class,Taxon,Species name,Biota Tissue,Stats,Concentration orig,Units,Polymer Composition,Factor conversion,Concentration in ug/g (ug/L for liquid),Concentration(ug/g),Common Additives,ConcentrationLog,Polymer Types,Polymers Number,Key Polymer,Bioacumulation factor
3449,4222,Mackintosh et al 2004,1999,Biota,9,"Vancouver, BC",North America,Benzyl butyl phthalate,BBP,85-68-7,Plasticizer,Phthalate,Plant,Green Algae,whole,mean,2.56,ng/g equivalent lipid,,1000.0,0.00256,0.00256,Benzyl butyl phthalate,-5.967748020490665,"PE, PS, Polyester, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",
3450,4223,Mackintosh et al 2004,1999,Biota,9,"Vancouver, BC",North America,Benzyl butyl phthalate,BBP,85-68-7,Plasticizer,Phthalate,Plant,Brown Algae,whole,mean,2.29,ng/g equivalent lipid,,1000.0,0.00229,0.00229,Benzyl butyl phthalate,-6.079203461415989,"PE, PS, Polyester, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",
3451,4224,Mackintosh et al 2004,1999,Biota,9,"Vancouver, BC",North America,Benzyl butyl phthalate,BBP,85-68-7,Plasticizer,Phthalate,Bivalve,Blue Mussel,soft tissue,mean,2.29,ng/g equivalent lipid,,1000.0,0.00229,0.00229,Benzyl butyl phthalate,-6.079203461415989,"PE, PS, Polyester, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",
3452,4225,Mackintosh et al 2004,1999,Biota,9,"Vancouver, BC",North America,Benzyl butyl phthalate,BBP,85-68-7,Plasticizer,Phthalate,Crustacean,Dungeness crabs,Not Reported,mean,2.04,ng/g equivalent lipid,,1000.0,0.00204,0.00204,Benzyl butyl phthalate,-6.194805471126012,"PE, PS, Polyester, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",
3453,4226,Mackintosh et al 2004,1999,Biota,9,"Vancouver, BC",North America,Benzyl butyl phthalate,BBP,85-68-7,Plasticizer,Phthalate,Invertebrate,Purple Seastar,Not Reported,mean,1.47,ng/g equivalent lipid,,1000.0,0.00147,0.00147,Benzyl butyl phthalate,-6.522492878191493,"PE, PS, Polyester, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",
3454,4227,Mackintosh et al 2004,1999,Biota,9,"Vancouver, BC",North America,Benzyl butyl phthalate,BBP,85-68-7,Plasticizer,Phthalate,Fish,Pacific Herring,Not Reported,mean,1.67,ng/g equivalent lipid,,1000.0,0.00167,0.00167,Benzyl butyl phthalate,-6.394931652553473,"PE, PS, Polyester, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",
3455,4228,Mackintosh et al 2004,1999,Biota,9,"Vancouver, BC",North America,Benzyl butyl phthalate,BBP,85-68-7,Plasticizer,Phthalate,Fish,Spiny dogfish,muscle,mean,1.61,ng/g equivalent lipid,,1000.0,0.00161,0.00161,Benzyl butyl phthalate,-6.431521099985765,"PE, PS, Polyester, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",
3456,4229,Morin 2003,2000-2001,Biota,11,"Quebec, Candada",North America,Benzyl butyl phthalate,BBP,85-68-7,Plasticizer,Phthalate,Marine Mammal,Beluga,liver and blubber,mean,14.9,ng/g ww,,1000.0,0.0149,0.0149,Benzyl butyl phthalate,-4.206394066030724,"PE, PS, Polyester, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",
3457,4230,Morin 2003,2001-2002,Biota,12,"Quebec, Candada",North America,Benzyl butyl phthalate,BBP,85-68-7,Plasticizer,Phthalate,Fish,arctic Cod,muscle,mean,1.71,ng/g ww,,1000.0,0.00171,0.00171,Benzyl butyl phthalate,-6.371261908467568,"PE, PS, Polyester, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",
3458,4235,Oros and David 2002,1994,Seawater,Not Reported,USA,North America,Benzyl butyl phthalate,BBP,85-68-7,Plasticizer,Phthalate,,,,mean,0.1,ng/L,,1000.0,0.0001,0.0001,Benzyl butyl phthalate,-9.210340371976182,"PE, PS, Polyester, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",
3459,4236,Oros and David 2002,1993-1994,Sediment,1,USA,North America,Benzyl butyl phthalate,BBP,85-68-7,Plasticizer,Phthalate,,,,individual measurement,3.0,ng/g dw,,1000.0,0.003,0.003,Benzyl butyl phthalate,-5.809142990314028,"PE, PS, Polyester, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",
3460,4237,Oros and David 2002,1993-1994,Sediment,1,USA,North America,Benzyl butyl phthalate,BBP,85-68-7,Plasticizer,Phthalate,,,,individual measurement,5.0,ng/g dw,,1000.0,0.005,0.005,Benzyl butyl phthalate,-5.298317366548036,"PE, PS, Polyester, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",
3461,4238,Oros and David 2002,1993-1994,Sediment,1,USA,North America,Benzyl butyl phthalate,BBP,85-68-7,Plasticizer,Phthalate,,,,individual measurement,1.0,ng/g dw,,1000.0,0.001,0.001,Benzyl butyl phthalate,-6.907755278982137,"PE, PS, Polyester, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",
3462,4239,Oros and David 2002,1993-1994,Sediment,1,USA,North America,Benzyl butyl phthalate,BBP,85-68-7,Plasticizer,Phthalate,,,,individual measurement,5.0,ng/g dw,,1000.0,0.005,0.005,Benzyl butyl phthalate,-5.298317366548036,"PE, PS, Polyester, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",
3463,4240,Lee et al 2020,2016,Sediment,50,Korea,Asia,Benzyl butyl phthalate,BBP,85-68-7,Plasticizer,Phthalate,,,,mean,28.3,ng/g dw,,1000.0,0.0283,0.0283,Benzyl butyl phthalate,-3.564893474332945,"PE, PS, Polyester, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",
3464,4241,Kim et al 2020,2013,Sediment,40,Korea,Asia,Benzyl butyl phthalate,BBP,85-68-7,Plasticizer,Phthalate,,,,mean,1.99,ng/g dw,,1000.0,0.00199,0.00199,Benzyl butyl phthalate,-6.219620640245736,"PE, PS, Polyester, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",
3465,4242,Kim et al 2021,2014,Sediment,27,Korea,Asia,Benzyl butyl phthalate,BBP,85-68-7,Plasticizer,Phthalate,,,,mean,7.84,ng/g dw,,1000.0,0.00784,0.00784,Benzyl butyl phthalate,-4.848516444619821,"PE, PS, Polyester, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",
3466,4243,Jebara et al 2021,2018-2019,Sediment,165,Tunisia,Africa,Benzyl butyl phthalate,BBP,85-68-7,Plasticizer,Phthalate,,,,mean,0.0281,mg/kg dw,,1.0,0.0281,0.0281,Benzyl butyl phthalate,-3.571985702642437,"PE, PS, Polyester, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",
3467,4244,Concha-Grana et al 2021,2015,Sediment,15,Spain,Europe,Benzyl butyl phthalate,BBP,85-68-7,Plasticizer,Phthalate,,,,mean,81.4,ng/g,,1000.0,0.0814,0.0814,Benzyl butyl phthalate,-2.508380005973642,"PE, PS, Polyester, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",
3468,4245,Concha-Grana et al 2021,2015,Sediment,13,Spain,Europe,Benzyl butyl phthalate,BBP,85-68-7,Plasticizer,Phthalate,,,,mean,99.5,ng/g,,1000.0,0.0995,0.0995,Benzyl butyl phthalate,-2.30759763481759,"PE, PS, Polyester, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",
3469,4246,Dhavamani et al 2022,2020-2021,Seawater,Not Reported,Saudi Arabia,Middle East,Benzyl butyl phthalate,BBP,85-68-7,Plasticizer,Phthalate,,,,mean,215.0,ng/L,,1000.0,0.215,0.215,Benzyl butyl phthalate,-1.537117250854474,"PE, PS, Polyester, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",
3470,4247,Dhavamani et al 2022,2020-2021,Seawater,Not Reported,Saudi Arabia,Middle East,Benzyl butyl phthalate,BBP,85-68-7,Plasticizer,Phthalate,,,,mean,148.0,ng/L,,1000.0,0.148,0.148,Benzyl butyl phthalate,-1.910543005218022,"PE, PS, Polyester, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",
3471,4248,Dhavamani et al 2022,2020-2021,Seawater,Not Reported,Saudi Arabia,Middle East,Benzyl butyl phthalate,BBP,85-68-7,Plasticizer,Phthalate,,,,mean,474.0,ng/L,,1000.0,0.474,0.474,Benzyl butyl phthalate,-0.7465479572870606,"PE, PS, Polyester, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",
3472,4254,Nurlatifah et al 2021,2019,Plastic,1,,Pelagic,Benzyl butyl phthalate,BBP,85-68-7,Plasticizer,Phthalate,,,,individual measurement,740.0,ng/g dw,PVC,1000.0,0.74,0.74,Benzyl butyl phthalate,-0.3011050927839216,"PE, PS, Polyester, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",
3473,4264,Nurlatifah et al 2021,2019,Plastic,1,,Pelagic,Benzyl butyl phthalate,BBP,85-68-7,Plasticizer,Phthalate,,,,individual measurement,310.0,ng/g dw,PVC,1000.0,0.31,0.31,Benzyl butyl phthalate,-1.171182981502945,"PE, PS, Polyester, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",
3474,4267,Nurlatifah et al 2021,2019,Plastic,1,,Pelagic,Benzyl butyl phthalate,BBP,85-68-7,Plasticizer,Phthalate,,,,individual measurement,410.0,ng/g dw,Polyester,1000.0,0.41,0.41,Benzyl butyl phthalate,-0.8915981192837836,"PE, PS, Polyester, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",
3475,4272,Saliu et al 2021,2019,Sediment,5,Spain,Europe,Benzyl butyl phthalate,BBP,85-68-7,Plasticizer,Phthalate,,,,mean,0.22,mg/kg dw,,1.0,0.22,0.22,Benzyl butyl phthalate,-1.514127732629776,"PE, PS, Polyester, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",
3476,4273,Zhang et al 2021,2019,Seawater,124,China,Asia,Benzyl butyl phthalate,BBP,85-68-7,Plasticizer,Phthalate,,,,mean,9.89,ng/L,,1000.0,0.009890000000000001,0.009890000000000001,Benzyl butyl phthalate,-4.616231133347516,"PE, PS, Polyester, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",
3477,4275,Zhang et al 2021,2019,Biota,32,China,Asia,Benzyl butyl phthalate,BBP,85-68-7,Plasticizer,Phthalate,Fish,Aquaculture Fish,Muscle,mean,28.3,ug/kg dw,,1000.0,0.0283,0.0283,Benzyl butyl phthalate,-3.564893474332945,"PE, PS, Polyester, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",1.0
3478,4276,Wang et al 2021,2019,Seawater,60,China,Asia,Benzyl butyl phthalate,BBP,85-68-7,Plasticizer,Phthalate,,,,mean,51.8,ng/L,,1000.0,0.0518,0.0518,Benzyl butyl phthalate,-2.9603651297167,"PE, PS, Polyester, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",
3479,4277,Wang et al 2021,2019,Seawater,60,China,Asia,Benzyl butyl phthalate,BBP,85-68-7,Plasticizer,Phthalate,,,,mean,26.2,ng/L,,1000.0,0.0262,0.0262,Benzyl butyl phthalate,-3.641995868215086,"PE, PS, Polyester, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",
3480,4278,Wang et al 2021,2019,Sediment,48,China,Asia,Benzyl butyl phthalate,BBP,85-68-7,Plasticizer,Phthalate,,,,mean,0.94,ng/g dw,,1000.0,0.00094,0.00094,Benzyl butyl phthalate,-6.969630682700225,"PE, PS, Polyester, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",
3481,4279,Wang et al 2021,2019,Sediment,48,China,Asia,Benzyl butyl phthalate,BBP,85-68-7,Plasticizer,Phthalate,,,,mean,1.03,ng/g dw,,1000.0,0.00103,0.00103,Benzyl butyl phthalate,-6.878196476740593,"PE, PS, Polyester, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",
3482,4280,Zhen et al 2016,2010,Sediment,54,China,Asia,pentabromotoluene,PBT,87-83-2,Flame retardant,BFR,,,,mean,13.0,pg/g dm,,1000000.0,1.3e-05,1.3e-05,,-11.25056120050274,,,,
3483,4281,Basheer et al 2004,2000-2001,Biota,5,Singapore,Asia,Pentachlorophenol,,87-86-5,Not Additive,Phenol,Crustacean,Prawn,muscle tissue,mean,47.8,ng/g ww,,1000.0,0.0478,0.0478,,-3.040729639484727,,,,
3484,4282,Basheer et al 2004,2000-2001,Biota,5,Singapore,Asia,Pentachlorophenol,,87-86-5,Not Additive,Phenol,Crustacean,Crab,muscle tissue,mean,146.0,ng/g ww,,1000.0,0.146,0.146,,-1.924148657273801,,,,
3485,4283,Basheer et al 2004,2000-2001,Biota,5,Singapore,Asia,Pentachlorophenol,,87-86-5,Not Additive,Phenol,bivalve,Blood cockle,whole tisue,mean,107.0,ng/g ww,,1000.0,0.107,0.107,,-2.234926444520231,,,,
3486,4284,Basheer et al 2004,2000-2001,Biota,5,Singapore,Asia,Pentachlorophenol,,87-86-5,Not Additive,Phenol,bivalve,White Clam,whole tisue,mean,71.4,ng/g ww,,1000.0,0.0714,0.0714,,-2.639457409636598,,,,
3487,4285,Basheer et al 2004,2000-2001,Biota,5,Singapore,Asia,Pentachlorophenol,,87-86-5,Not Additive,Phenol,Cephalopod,Squid,muscle tissue,mean,41.8,ng/g ww,,1000.0,0.0418,0.0418,,-3.174858939451426,,,,
3488,4286,Basheer et al 2004,2000-2001,Biota,5,Singapore,Asia,Pentachlorophenol,,87-86-5,Not Additive,Phenol,Fish,Northern mackerel scad,muscle tissue,mean,37.7,ng/g ww,,1000.0,0.0377,0.0377,,-3.278095184528172,,,,
3489,4287,Wang et al 2018a,2011-2016,Sediment,144,China,Asia,"2,6-di-tert-butyl-4-(hydroxymethyl) phenol",BHT-OH,88-26-6,Antioxidant,"Antioxidant, other",,,,mean,3.6,ng/g dw,,1000.0,0.0036,0.0036,,-5.626821433520073,,,,
3490,4288,Rian et al 2020,2016-2017,Biota,100,Norway,Europe,Phthalic acid,PA,88-99-3,Monomer/Oligomer,Monomer/Oligomer,Marine Mammal,Harbor Porpoises,liver,mean,9.22,ng/g ww,,1000.0,0.00922,0.00922,,-4.686380241413635,,,,
3491,4289,Di Giacinto et al 2023,2020,Biota,1,,Europe,Phthalic acid,PTA,88-99-3,Monomer/Oligomer,Monomer/Oligomer,Fish,Swordfish,muscle,individual measurement,6.8,mg/kg,,1.0,6.8,6.8,,1.916922612182061,,,,
3492,4290,Di Giacinto et al 2023,2020,Biota,1,,Europe,Phthalic acid,PTA,88-99-3,Monomer/Oligomer,Monomer/Oligomer,Fish,Swordfish,muscle,individual measurement,0.51,mg/kg,,1.0,0.51,0.51,,-0.6733445532637656,,,,
3493,4291,Di Giacinto et al 2023,2020,Biota,1,,Europe,Phthalic acid,PTA,88-99-3,Monomer/Oligomer,Monomer/Oligomer,Fish,Swordfish,muscle,individual measurement,1.4,mg/kg,,1.0,1.4,1.4,,0.3364722366212129,,,,
3494,4292,Di Giacinto et al 2023,2020,Biota,1,,Europe,Phthalic acid,PTA,88-99-3,Monomer/Oligomer,Monomer/Oligomer,Fish,Swordfish,muscle,individual measurement,3.8,mg/kg,,1.0,3.8,3.8,,1.33500106673234,,,,
3495,4293,Di Giacinto et al 2023,2020,Biota,1,,Europe,Phthalic acid,PTA,88-99-3,Monomer/Oligomer,Monomer/Oligomer,Fish,Swordfish,muscle,individual measurement,6.3,mg/kg,,1.0,6.3,6.3,,1.840549633397487,,,,
3496,4294,Di Giacinto et al 2023,2020,Biota,1,,Europe,Phthalic acid,PTA,88-99-3,Monomer/Oligomer,Monomer/Oligomer,Fish,Blufin tuna,muscle,individual measurement,2.5,mg/kg,,1.0,2.5,2.5,,0.9162907318741551,,,,
3497,4295,Di Giacinto et al 2023,2020,Biota,1,,Europe,Phthalic acid,PTA,88-99-3,Monomer/Oligomer,Monomer/Oligomer,Fish,Blufin tuna,muscle,individual measurement,5.4,mg/kg,,1.0,5.4,5.4,,1.686398953570229,,,,
3498,4296,Di Giacinto et al 2023,2020,Biota,1,,Europe,Phthalic acid,PTA,88-99-3,Monomer/Oligomer,Monomer/Oligomer,Fish,Blufin tuna,muscle,individual measurement,2.9,mg/kg,,1.0,2.9,2.9,,1.064710736992428,,,,
3499,4297,Di Giacinto et al 2023,2020,Biota,1,,Europe,Phthalic acid,PTA,88-99-3,Monomer/Oligomer,Monomer/Oligomer,Fish,Blufin tuna,muscle,individual measurement,4.1,mg/kg,,1.0,4.1,4.1,,1.410986973710262,,,,
3500,4298,Di Giacinto et al 2023,2020,Biota,1,,Europe,Phthalic acid,PTA,88-99-3,Monomer/Oligomer,Monomer/Oligomer,Fish,Blufin tuna,muscle,individual measurement,3.9,mg/kg,,1.0,3.9,3.9,,1.360976553135601,,,,
3501,4299,Di Renzo et al 2021,2019,Biota,1,Italy,Europe,Phthalic acid,PTA,88-99-3,Monomer/Oligomer,Monomer/Oligomer,Sea Turtle,Loggerhead sea turtle,Liver,individual measurement,0.77,mg/kg,,1.0,0.77,0.77,,-0.2613647641344075,,,,
3502,4300,Di Renzo et al 2021,2019,Biota,1,Italy,Europe,Phthalic acid,PTA,88-99-3,Monomer/Oligomer,Monomer/Oligomer,Sea Turtle,Loggerhead sea turtle,Fat,individual measurement,1.08,mg/kg,,1.0,1.08,1.08,,0.0769610411361284,,,,
3503,4301,Di Renzo et al 2021,2019,Biota,1,Italy,Europe,Phthalic acid,PTA,88-99-3,Monomer/Oligomer,Monomer/Oligomer,Sea Turtle,Loggerhead sea turtle,Liver,individual measurement,40.0,mg/kg,,1.0,40.0,40.0,,3.688879454113936,,,,
3504,4302,Di Renzo et al 2021,2019,Biota,1,Italy,Europe,Phthalic acid,PTA,88-99-3,Monomer/Oligomer,Monomer/Oligomer,Sea Turtle,Loggerhead sea turtle,Fat,individual measurement,3.99,mg/kg,,1.0,3.99,3.99,,1.383791230901772,,,,
3505,4303,Di Renzo et al 2021,2019,Biota,1,Italy,Europe,Phthalic acid,PTA,88-99-3,Monomer/Oligomer,Monomer/Oligomer,Sea Turtle,Loggerhead sea turtle,Liver,individual measurement,48.83,mg/kg,,1.0,48.83,48.83,,3.888344878073569,,,,
3506,4304,Di Renzo et al 2021,2019,Biota,1,Italy,Europe,Phthalic acid,PTA,88-99-3,Monomer/Oligomer,Monomer/Oligomer,Sea Turtle,Loggerhead sea turtle,Fat,individual measurement,5.77,mg/kg,,1.0,5.77,5.77,,1.752672080520008,,,,
3507,4305,Di Renzo et al 2021,2019,Biota,1,Italy,Europe,Phthalic acid,PTA,88-99-3,Monomer/Oligomer,Monomer/Oligomer,Sea Turtle,Loggerhead sea turtle,Liver,individual measurement,24.19,mg/kg,,1.0,24.19,24.19,,3.185939324621936,,,,
3508,4306,Di Renzo et al 2021,2019,Biota,1,Italy,Europe,Phthalic acid,PTA,88-99-3,Monomer/Oligomer,Monomer/Oligomer,Sea Turtle,Loggerhead sea turtle,Fat,individual measurement,1.595,mg/kg,,1.0,1.595,1.595,,0.4668737362368079,,,,
3509,4307,Di Renzo et al 2021,2019,Biota,1,Italy,Europe,Phthalic acid,PTA,88-99-3,Monomer/Oligomer,Monomer/Oligomer,Sea Turtle,Loggerhead sea turtle,Liver,individual measurement,5.25,mg/kg,,1.0,5.25,5.25,,1.658228076603532,,,,
3510,4308,Di Renzo et al 2021,2019,Biota,1,Italy,Europe,Phthalic acid,PTA,88-99-3,Monomer/Oligomer,Monomer/Oligomer,Sea Turtle,Loggerhead sea turtle,Fat,individual measurement,9.56,mg/kg,,1.0,9.56,9.56,,2.25758772706331,,,,
3511,4309,Di Renzo et al 2021,2019,Biota,1,Italy,Europe,Phthalic acid,PTA,88-99-3,Monomer/Oligomer,Monomer/Oligomer,Sea Turtle,Loggerhead sea turtle,Liver,individual measurement,0.59,mg/kg,,1.0,0.59,0.59,,-0.527632742082372,,,,
3512,4310,Di Renzo et al 2021,2019,Biota,1,Italy,Europe,Phthalic acid,PTA,88-99-3,Monomer/Oligomer,Monomer/Oligomer,Sea Turtle,Loggerhead sea turtle,Fat,individual measurement,1.075,mg/kg,,1.0,1.075,1.075,,0.07232066157962608,,,,
3513,4311,Di Renzo et al 2021,2019,Biota,1,Italy,Europe,Phthalic acid,PTA,88-99-3,Monomer/Oligomer,Monomer/Oligomer,Sea Turtle,Loggerhead sea turtle,Liver,individual measurement,11.67,mg/kg,,1.0,11.67,11.67,,2.457021446298465,,,,
3514,4312,Di Renzo et al 2021,2019,Biota,1,Italy,Europe,Phthalic acid,PTA,88-99-3,Monomer/Oligomer,Monomer/Oligomer,Sea Turtle,Loggerhead sea turtle,Fat,individual measurement,2.75,mg/kg,,1.0,2.75,2.75,,1.01160091167848,,,,
3515,4313,Di Renzo et al 2021,2019,Biota,1,Italy,Europe,Phthalic acid,PTA,88-99-3,Monomer/Oligomer,Monomer/Oligomer,Sea Turtle,Loggerhead sea turtle,Liver,individual measurement,14.51,mg/kg,,1.0,14.51,14.51,,2.674838066896096,,,,
3516,4314,Di Renzo et al 2021,2019,Biota,1,Italy,Europe,Phthalic acid,PTA,88-99-3,Monomer/Oligomer,Monomer/Oligomer,Sea Turtle,Loggerhead sea turtle,Fat,individual measurement,2.37,mg/kg,,1.0,2.37,2.37,,0.8628899551470398,,,,
3517,4315,Ferguson et al 2001,1998,Sediment,10,"Long Island, NY",North America,octylphenol monethoxylate,OP1EO,9002-93-1,Plasticizer,Alkylphenol,,,,mean,29.5,ng/g dw,,1000.0,0.0295,0.0295,,-3.523365015636363,,,,
3518,4335,Ferguson et al 2001,1998,Sediment,10,"Long Island, NY",North America,nonylphenol ethoxylate,NP3EO,9016-45-9,Plasticizer,Alkylphenol,,,,mean,63.6,ng/g dw,,1000.0,0.0636,0.0636,,-2.75514180863606,,,,
3519,4336,Schlenk et al 2005,Not Reported,Sediment,3,California,North America,nonylphenol ethoxylate,NP3EO,9016-45-9,Plasticizer,Alkylphenol,,,,mean,1306.0,ng/g dw,,1000.0,1.306,1.306,,0.2669690308542393,,,,
3520,4338,Brossa 2005,2002,Seawater,1,"Tarragona, Spain",Europe,"6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro- 6,9-methano-2,4,3-benzodioxathiepine-3-oxide",Endosulfan,959-98-8,Not Additive,POP,,,,mean,1.6,ug/L,,1.0,1.6,1.6,,0.4700036292457356,,,,
3521,4356,Nurlatifah et al 2021,2019,Plastic,1,,Pelagic,"1,2,3-Trichloropropane","1,2,3-TCB",96-18-4,Not Additive,Not additive,,,,individual measurement,43.0,ng/g dw,Polyester,1000.0,0.043,0.043,,-3.146555163288575,,,,
3522,4357,Nurlatifah et al 2021,2019,Plastic,1,,Pelagic,"1,2,3-Trichloropropane","1,2,3-TCB",96-18-4,Not Additive,Not additive,,,,individual measurement,9300.0,ng/g dw,Polyester,1000.0,9.3,9.3,,2.23001440015921,,,,
3523,4362,Rani et al 2017,2014,Plastic,29,"Geoje, South Korea",Asia,"2,4-di-tert-butylphenol","2,4-DTBP",96-76-4,Antioxidant,"Antioxidant, other",,,,mean,2.4,ug/g,"PP, PE, PET, PC, acrylic/styrene",1.0,2.4,2.4,,0.8754687373538999,,,,
3524,4363,Jang et al 2023,2017-2018,Plastic,18,South Korea,Asia,"2,4-di-tert-butylphenol","2,4-DTBP",96-76-4,Antioxidant,"Antioxidant, other",,,,mean,8.28,ng/g,EPS,1000.0,0.00828,0.00828,,-4.793912310584969,,,,
3525,4364,Jang et al 2023,2017-2018,Biota,30,South Korea,Asia,"2,4-di-tert-butylphenol","2,4-DTBP",96-76-4,Antioxidant,"Antioxidant, other","Bivalve, Invertebrate","mussle, limpet, gastropod, wharf roaches",soft tissue,mean,491.0,ng/g lw,,1000.0,0.491,0.491,,-0.7113111511876165,,,,
3526,4365,Jang et al 2023,2017-2018,Plastic,19,South Korea,Asia,"2,4-di-tert-butylphenol","2,4-DTBP",96-76-4,Antioxidant,"Antioxidant, other",,,,mean,955.0,ng/g,PE,1000.0,0.955,0.955,,-0.04604393850140685,,,,
3527,4366,Jang et al 2023,2017-2018,Plastic,6,South Korea,Asia,"2,4-di-tert-butylphenol","2,4-DTBP",96-76-4,Antioxidant,"Antioxidant, other",,,,mean,933.0,ng/g,PP,1000.0,0.933,0.933,,-0.06935007813479317,,,,
3528,4367,Jang et al 2023,2017-2018,Plastic,8,South Korea,Asia,"2,4-di-tert-butylphenol","2,4-DTBP",96-76-4,Antioxidant,"Antioxidant, other",,,,mean,14.5,ng/g,PET,1000.0,0.0145,0.0145,,-4.233606629555609,,,,
3529,4368,Basheer et al 2004,2000-2001,Biota,5,Singapore,Asia,"Phenol, p-tert-butyl-",,98-54-4,Plasticizer,Alkylphenol,Crustacean,Prawn,muscle,mean,21.3,ng/g ww,,1000.0,0.0213,0.0213,,-3.849048206266758,,,,
3530,4369,Basheer et al 2004,2000-2001,Biota,5,Singapore,Asia,"Phenol, p-tert-butyl-",,98-54-4,Plasticizer,Alkylphenol,Crustacean,Crab,muscle,mean,24.0,ng/g ww,,1000.0,0.024,0.024,,-3.729701448634192,,,,
